n,live_before,absorbed,merged,live_after
176860000,2,0,0,2
176880000,2,0,0,2
176900000,2,0,0,2
176920000,2,0,0,2
176940000,2,0,0,2
176960000,2,0,0,2
176980000,2,0,0,2
177000000,2,0,0,2
177020000,2,0,0,2
177040000,2,0,0,2
177060000,2,0,0,2
177080000,2,0,0,2
177100000,2,0,0,2
177120000,2,0,0,2
177140000,2,0,0,2
177160000,2,0,0,2
177180000,2,0,0,2
177200000,2,0,0,2
177220000,2,0,0,2
177240000,2,0,0,2
177260000,2,0,0,2
177280000,2,0,0,2
177300000,2,0,0,2
177320000,2,0,0,2
177340000,2,0,0,2
177360000,2,0,0,2
177380000,2,0,0,2
177400000,2,0,0,2
177420000,2,0,0,2
177440000,2,0,0,2
177460000,2,0,0,2
177480000,2,0,0,2
177500000,2,0,0,2
177520000,2,0,0,2
177540000,2,0,0,2
177560000,2,0,0,2
177580000,2,0,0,2
177600000,2,0,0,2
177620000,2,0,0,2
177640000,2,0,0,2
177660000,2,0,0,2
177680000,2,0,0,2
177700000,2,0,0,2
177720000,2,0,0,2
177740000,2,0,0,2
177760000,2,0,0,2
177780000,2,0,0,2
177800000,2,0,0,2
177820000,2,0,0,2
177840000,2,0,0,2
177860000,2,0,0,2
177880000,2,0,0,2
177900000,2,0,0,2
177920000,2,0,0,2
177940000,2,0,0,2
177960000,2,0,0,2
177980000,2,0,0,2
178000000,2,0,0,2
178020000,2,0,0,2
178040000,2,0,0,2
178060000,2,0,0,2
178080000,2,0,0,2
178100000,2,0,0,2
178120000,2,0,0,2
178140000,2,0,0,2
178160000,2,0,0,2
178180000,2,0,0,2
178200000,2,0,0,2
178220000,2,0,0,2
178240000,2,0,0,2
178260000,2,0,0,2
178280000,2,0,0,2
178300000,2,0,0,2
178320000,2,0,0,2
178340000,2,0,0,2
178360000,2,0,0,2
178380000,2,0,0,2
178400000,2,0,0,2
178420000,2,0,0,2
178440000,2,0,0,2
178460000,2,0,0,2
178480000,2,0,0,2
178500000,2,0,0,2
178520000,2,0,0,2
178540000,2,0,0,2
178560000,2,0,0,2
178580000,2,0,0,2
178600000,2,0,0,2
178620000,2,0,0,2
178640000,2,0,0,2
178660000,2,0,0,2
178680000,2,0,0,2
178700000,2,0,0,2
178720000,2,0,0,2
178740000,2,0,0,2
178760000,2,0,0,2
178780000,2,0,0,2
178800000,2,0,0,2
178820000,2,0,0,2
178840000,2,0,0,2
178860000,2,0,0,2
178880000,2,0,0,2
178900000,2,0,0,2
178920000,2,0,0,2
178940000,2,0,0,2
178960000,2,0,0,2
178980000,2,0,0,2
179000000,2,0,0,2
179020000,2,0,0,2
179040000,2,0,0,2
179060000,2,0,0,2
179080000,2,0,0,2
179100000,2,0,0,2
179120000,2,0,0,2
179140000,2,0,0,2
179160000,2,0,0,2
179180000,2,0,0,2
179200000,2,0,0,2
179220000,2,0,0,2
179240000,2,0,0,2
179260000,2,0,0,2
179280000,2,0,0,2
179300000,2,0,0,2
179320000,2,0,0,2
179340000,2,0,0,2
179360000,2,0,0,2
179380000,2,0,0,2
179400000,2,0,0,2
179420000,2,0,0,2
179440000,2,0,0,2
179460000,2,0,0,2
179480000,2,0,0,2
179500000,2,0,0,2
179520000,2,0,0,2
179540000,2,0,0,2
179560000,2,0,0,2
179580000,2,0,0,2
179600000,2,0,0,2
179620000,2,0,0,2
179640000,2,0,0,2
179660000,2,0,0,2
179680000,2,0,0,2
179700000,2,0,0,2
179720000,2,0,0,2
179740000,2,0,0,2
179760000,2,0,0,2
179780000,2,0,0,2
179800000,2,0,0,2
179820000,2,0,0,2
179840000,2,0,0,2
179860000,2,0,0,2
179880000,2,0,0,2
179900000,2,0,0,2
179920000,2,0,0,2
179940000,2,0,0,2
179960000,2,0,0,2
179980000,2,0,0,2
180000000,2,0,0,2
180020000,2,0,0,2
180040000,2,0,0,2
180060000,2,0,0,2
180080000,2,0,0,2
180100000,2,0,0,2
180120000,2,0,0,2
180140000,2,0,0,2
180160000,2,0,0,2
180180000,2,0,0,2
180200000,2,0,0,2
180220000,2,0,0,2
180240000,2,0,0,2
180260000,2,0,0,2
180280000,2,0,0,2
180300000,2,0,0,2
180320000,2,0,0,2
180340000,2,0,0,2
180360000,2,0,0,2
180380000,2,0,0,2
180400000,2,0,0,2
180420000,2,0,0,2
180440000,2,0,0,2
180460000,2,0,0,2
180480000,2,0,0,2
180500000,2,0,0,2
180520000,2,0,0,2
180540000,2,0,0,2
180560000,2,0,0,2
180580000,2,0,0,2
180600000,2,0,0,2
180620000,2,0,0,2
180640000,2,0,0,2
180660000,2,0,0,2
180680000,2,0,0,2
180700000,2,0,0,2
180720000,2,0,0,2
180740000,2,0,0,2
180760000,2,0,0,2
180780000,2,0,0,2
180800000,2,0,0,2
180820000,2,0,0,2
180840000,2,0,0,2
180860000,2,0,0,2
180880000,2,0,0,2
180900000,2,0,0,2
180920000,2,0,0,2
180940000,2,0,0,2
180960000,2,0,0,2
180980000,2,0,0,2
181000000,2,0,0,2
181020000,2,0,0,2
181040000,2,0,0,2
181060000,2,0,0,2
181080000,2,0,0,2
181100000,2,0,0,2
181120000,2,0,0,2
181140000,2,0,0,2
181160000,2,0,0,2
181180000,2,0,0,2
181200000,2,0,0,2
181220000,2,0,0,2
181240000,2,0,0,2
181260000,2,0,0,2
181280000,2,0,0,2
181300000,2,0,0,2
181320000,2,0,0,2
181340000,2,0,0,2
181360000,2,0,0,2
181380000,2,0,0,2
181400000,2,0,0,2
181420000,2,0,0,2
181440000,2,0,0,2
181460000,2,0,0,2
181480000,2,0,0,2
181500000,2,0,0,2
181520000,2,0,0,2
181540000,2,0,0,2
181560000,2,0,0,2
181580000,2,0,0,2
181600000,2,0,0,2
181620000,2,0,0,2
181640000,2,0,0,2
181660000,2,0,0,2
181680000,2,0,0,2
181700000,2,0,0,2
181720000,2,0,0,2
181740000,2,0,0,2
181760000,2,0,0,2
181780000,2,0,0,2
181800000,2,0,0,2
181820000,2,0,0,2
181840000,2,0,0,2
181860000,2,0,0,2
181880000,2,0,0,2
181900000,2,0,0,2
181920000,2,0,0,2
181940000,2,0,0,2
181960000,2,0,0,2
181980000,2,0,0,2
182000000,2,0,0,2
182020000,2,0,0,2
182040000,2,0,0,2
182060000,2,0,0,2
182080000,2,0,0,2
182100000,2,0,0,2
182120000,2,0,0,2
182140000,2,0,0,2
182160000,2,0,0,2
182180000,2,0,0,2
182200000,2,0,0,2
182220000,2,0,0,2
182240000,2,0,0,2
182260000,2,0,0,2
182280000,2,0,0,2
182300000,2,0,0,2
182320000,2,0,0,2
182340000,2,0,0,2
182360000,2,0,0,2
182380000,2,0,0,2
182400000,2,0,0,2
182420000,2,0,0,2
182440000,2,0,0,2
182460000,2,0,0,2
182480000,2,0,0,2
182500000,2,0,0,2
182520000,2,0,0,2
182540000,2,0,0,2
182560000,2,0,0,2
182580000,2,0,0,2
182600000,2,0,0,2
182620000,2,0,0,2
182640000,2,0,0,2
182660000,2,0,0,2
182680000,2,0,0,2
182700000,2,0,0,2
182720000,2,0,0,2
182740000,2,0,0,2
182760000,2,0,0,2
182780000,2,0,0,2
182800000,2,0,0,2
182820000,2,0,0,2
182840000,2,0,0,2
182860000,2,0,0,2
182880000,2,0,0,2
182900000,2,0,0,2
182920000,2,0,0,2
182940000,2,0,0,2
182960000,2,0,0,2
182980000,2,0,0,2
183000000,2,0,0,2
183020000,2,0,0,2
183040000,2,0,0,2
183060000,2,0,0,2
183080000,2,0,0,2
183100000,2,0,0,2
183120000,2,0,0,2
183140000,2,0,0,2
183160000,2,0,0,2
183180000,2,0,0,2
183200000,2,0,0,2
183220000,2,0,0,2
183240000,2,0,0,2
183260000,2,0,0,2
183280000,2,0,0,2
183300000,2,0,0,2
183320000,2,0,0,2
183340000,2,0,0,2
183360000,2,0,0,2
183380000,2,0,0,2
183400000,2,0,0,2
183420000,2,0,0,2
183440000,2,0,0,2
183460000,2,0,0,2
183480000,2,0,0,2
183500000,2,0,0,2
183520000,2,0,0,2
183540000,2,0,0,2
183560000,2,0,0,2
183580000,2,0,0,2
183600000,2,0,0,2
183620000,2,0,0,2
183640000,2,0,0,2
183660000,2,0,0,2
183680000,2,0,0,2
183700000,2,0,0,2
183720000,2,0,0,2
183740000,2,0,0,2
183760000,2,0,0,2
183780000,2,0,0,2
183800000,2,0,0,2
183820000,2,0,0,2
183840000,2,0,0,2
183860000,2,0,0,2
183880000,2,0,0,2
183900000,2,0,0,2
183920000,2,0,0,2
183940000,2,0,0,2
183960000,2,0,0,2
183980000,2,0,0,2
184000000,2,0,0,2
184020000,2,0,0,2
184040000,2,0,0,2
184060000,2,0,0,2
184080000,2,0,0,2
184100000,2,0,0,2
184120000,2,0,0,2
184140000,2,0,0,2
184160000,2,0,0,2
184180000,2,0,0,2
184200000,2,0,0,2
184220000,2,0,0,2
184240000,2,0,0,2
184260000,2,0,0,2
184280000,2,0,0,2
184300000,2,0,0,2
184320000,2,0,0,2
184340000,2,0,0,2
184360000,2,0,0,2
184380000,2,0,0,2
184400000,2,0,0,2
184420000,2,0,0,2
184440000,2,0,0,2
184460000,2,0,0,2
184480000,2,0,0,2
184500000,2,0,0,2
184520000,2,0,0,2
184540000,2,0,0,2
184560000,2,0,0,2
184580000,2,0,0,2
184600000,2,0,0,2
184620000,2,0,0,2
184640000,2,0,0,2
184660000,2,0,0,2
184680000,2,0,0,2
184700000,2,0,0,2
184720000,2,0,0,2
184740000,2,0,0,2
184760000,2,0,0,2
184780000,2,0,0,2
184800000,2,0,0,2
184820000,2,0,0,2
184840000,2,0,0,2
184860000,2,0,0,2
184880000,2,0,0,2
184900000,2,0,0,2
184920000,2,0,0,2
184940000,2,0,0,2
184960000,2,0,0,2
184980000,2,0,0,2
185000000,2,0,0,2
185020000,2,0,0,2
185040000,2,0,0,2
185060000,2,0,0,2
185080000,2,0,0,2
185100000,2,0,0,2
185120000,2,0,0,2
185140000,2,0,0,2
185160000,2,0,0,2
185180000,2,0,0,2
185200000,2,0,0,2
185220000,2,0,0,2
185240000,2,0,0,2
185260000,2,0,0,2
185280000,2,0,0,2
185300000,2,0,0,2
185320000,2,0,0,2
185340000,2,0,0,2
185360000,2,0,0,2
185380000,2,0,0,2
185400000,2,0,0,2
185420000,2,0,0,2
185440000,2,0,0,2
185460000,2,0,0,2
185480000,2,0,0,2
185500000,2,0,0,2
185520000,2,0,0,2
185540000,2,0,0,2
185560000,2,0,0,2
185580000,2,0,0,2
185600000,2,0,0,2
185620000,2,0,0,2
185640000,2,0,0,2
185660000,2,0,0,2
185680000,2,0,0,2
185700000,2,0,0,2
185720000,2,0,0,2
185740000,2,0,0,2
185760000,2,0,0,2
185780000,2,0,0,2
185800000,2,0,0,2
185820000,2,0,0,2
185840000,2,0,0,2
185860000,2,0,0,2
185880000,2,0,0,2
185900000,2,0,0,2
185920000,2,0,0,2
185940000,2,0,0,2
185960000,2,0,0,2
185980000,2,0,0,2
186000000,2,0,0,2
186020000,2,0,0,2
186040000,2,0,0,2
186060000,2,0,0,2
186080000,2,0,0,2
186100000,2,0,0,2
186120000,2,0,0,2
186140000,2,0,0,2
186160000,2,0,0,2
186180000,2,0,0,2
186200000,2,0,0,2
186220000,2,0,0,2
186240000,2,0,0,2
186260000,2,0,0,2
186280000,2,0,0,2
186300000,2,0,0,2
186320000,2,0,0,2
186340000,2,0,0,2
186360000,2,0,0,2
186380000,2,0,0,2
186400000,2,0,0,2
186420000,2,0,0,2
186440000,2,0,0,2
186460000,2,0,0,2
186480000,2,0,0,2
186500000,2,0,0,2
186520000,2,0,0,2
186540000,2,0,0,2
186560000,2,0,0,2
186580000,2,0,0,2
186600000,2,0,0,2
186620000,2,0,0,2
186640000,2,0,0,2
186660000,2,0,0,2
186680000,2,0,0,2
186700000,2,0,0,2
186720000,2,0,0,2
186740000,2,0,0,2
186760000,2,0,0,2
186780000,2,0,0,2
186800000,2,0,0,2
186820000,2,0,0,2
186840000,2,0,0,2
186860000,2,0,0,2
186880000,2,0,0,2
186900000,2,0,0,2
186920000,2,0,0,2
186940000,2,0,0,2
186960000,2,0,0,2
186980000,2,0,0,2
187000000,2,0,0,2
187020000,2,0,0,2
187040000,2,0,0,2
187060000,2,0,0,2
187080000,2,0,0,2
187100000,2,0,0,2
187120000,2,0,0,2
187140000,2,0,0,2
187160000,2,0,0,2
187180000,2,0,0,2
187200000,2,0,0,2
187220000,2,0,0,2
187240000,2,0,0,2
187260000,2,0,0,2
187280000,2,0,0,2
187300000,2,0,0,2
187320000,2,0,0,2
187340000,2,0,0,2
187360000,2,0,0,2
187380000,2,0,0,2
187400000,2,0,0,2
187420000,2,0,0,2
187440000,2,0,0,2
187460000,2,0,0,2
187480000,2,0,0,2
187500000,2,0,0,2
187520000,2,0,0,2
187540000,2,0,0,2
187560000,2,0,0,2
187580000,2,0,0,2
187600000,2,0,0,2
187620000,2,0,0,2
187640000,2,0,0,2
187660000,2,0,0,2
187680000,2,0,0,2
187700000,2,0,0,2
187720000,2,0,0,2
187740000,2,0,0,2
187760000,2,0,0,2
187780000,2,0,0,2
187800000,2,0,0,2
187820000,2,0,0,2
187840000,2,0,0,2
187860000,2,0,0,2
187880000,2,0,0,2
187900000,2,0,0,2
187920000,2,0,0,2
187940000,2,0,0,2
187960000,2,0,0,2
187980000,2,0,0,2
188000000,2,0,0,2
188020000,2,0,0,2
188040000,2,0,0,2
188060000,2,0,0,2
188080000,2,0,0,2
188100000,2,0,0,2
188120000,2,0,0,2
188140000,2,0,0,2
188160000,2,0,0,2
188180000,2,0,0,2
188200000,2,0,0,2
188220000,2,0,0,2
188240000,2,0,0,2
188260000,2,0,0,2
188280000,2,0,0,2
188300000,2,0,0,2
188320000,2,0,0,2
188340000,2,0,0,2
188360000,2,0,0,2
188380000,2,0,0,2
188400000,2,0,0,2
188420000,2,0,0,2
188440000,2,0,0,2
188460000,2,0,0,2
188480000,2,0,0,2
188500000,2,0,0,2
188520000,2,0,0,2
188540000,2,0,0,2
188560000,2,0,0,2
188580000,2,0,0,2
188600000,2,0,0,2
188620000,2,0,0,2
188640000,2,0,0,2
188660000,2,0,0,2
188680000,2,0,0,2
188700000,2,0,0,2
188720000,2,0,0,2
188740000,2,0,0,2
188760000,2,0,0,2
188780000,2,0,0,2
188800000,2,0,0,2
188820000,2,0,0,2
188840000,2,0,0,2
188860000,2,0,0,2
188880000,2,0,0,2
188900000,2,0,0,2
188920000,2,0,0,2
188940000,2,0,0,2
188960000,2,0,0,2
188980000,2,0,0,2
189000000,2,0,0,2
189020000,2,0,0,2
189040000,2,0,0,2
189060000,2,0,0,2
189080000,2,0,0,2
189100000,2,0,0,2
189120000,2,0,0,2
189140000,2,0,0,2
189160000,2,0,0,2
189180000,2,0,0,2
189200000,2,0,0,2
189220000,2,0,0,2
189240000,2,0,0,2
189260000,2,0,0,2
189280000,2,0,0,2
189300000,2,0,0,2
189320000,2,0,0,2
189340000,2,0,0,2
189360000,2,0,0,2
189380000,2,0,0,2
189400000,2,0,0,2
189420000,2,0,0,2
189440000,2,0,0,2
189460000,2,0,0,2
189480000,2,0,0,2
189500000,2,0,0,2
189520000,2,0,0,2
189540000,2,0,0,2
189560000,2,0,0,2
189580000,2,0,0,2
189600000,2,0,0,2
189620000,2,0,0,2
189640000,2,0,0,2
189660000,2,0,0,2
189680000,2,0,0,2
189700000,2,0,0,2
189720000,2,0,0,2
189740000,2,0,0,2
189760000,2,0,0,2
189780000,2,0,0,2
189800000,2,0,0,2
189820000,2,0,0,2
189840000,2,0,0,2
189860000,2,0,0,2
189880000,2,0,0,2
189900000,2,0,0,2
189920000,2,0,0,2
189940000,2,0,0,2
189960000,2,0,0,2
189980000,2,0,0,2
190000000,2,0,0,2
190020000,2,0,0,2
190040000,2,0,0,2
190060000,2,0,0,2
190080000,2,0,0,2
190100000,2,0,0,2
190120000,2,0,0,2
190140000,2,0,0,2
190160000,2,0,0,2
190180000,2,0,0,2
190200000,2,0,0,2
190220000,2,0,0,2
190240000,2,0,0,2
190260000,2,0,0,2
190280000,2,0,0,2
190300000,2,0,0,2
190320000,2,0,0,2
190340000,2,0,0,2
190360000,2,0,0,2
190380000,2,0,0,2
190400000,2,0,0,2
190420000,2,0,0,2
190440000,2,0,0,2
190460000,2,0,0,2
190480000,2,0,0,2
190500000,2,0,0,2
190520000,2,0,0,2
190540000,2,0,0,2
190560000,2,0,0,2
190580000,2,0,0,2
190600000,2,0,0,2
190620000,2,0,0,2
190640000,2,0,0,2
190660000,2,0,0,2
190680000,2,0,0,2
190700000,2,0,0,2
190720000,2,0,0,2
190740000,2,0,0,2
190760000,2,0,0,2
190780000,2,0,0,2
190800000,2,0,0,2
190820000,2,0,0,2
190840000,2,0,0,2
190860000,2,0,0,2
190880000,2,0,0,2
190900000,2,0,0,2
190920000,2,0,0,2
190940000,2,0,0,2
190960000,2,0,0,2
190980000,2,0,0,2
191000000,2,0,0,2
191020000,2,0,0,2
191040000,2,0,0,2
191060000,2,0,0,2
191080000,2,0,0,2
191100000,2,0,0,2
191120000,2,0,0,2
191140000,2,0,0,2
191160000,2,0,0,2
191180000,2,0,0,2
191200000,2,0,0,2
191220000,2,0,0,2
191240000,2,0,0,2
191260000,2,0,0,2
191280000,2,0,0,2
191300000,2,0,0,2
191320000,2,0,0,2
191340000,2,0,0,2
191360000,2,0,0,2
191380000,2,0,0,2
191400000,2,0,0,2
191420000,2,0,0,2
191440000,2,0,0,2
191460000,2,0,0,2
191480000,2,0,0,2
191500000,2,0,0,2
191520000,2,0,0,2
191540000,2,0,0,2
191560000,2,0,0,2
191580000,2,0,0,2
191600000,2,0,0,2
191620000,2,0,0,2
191640000,2,0,0,2
191660000,2,0,0,2
191680000,2,0,0,2
191700000,2,0,0,2
191720000,2,0,0,2
191740000,2,0,0,2
191760000,2,0,0,2
191780000,2,0,0,2
191800000,2,0,0,2
191820000,2,0,0,2
191840000,2,0,0,2
191860000,2,0,0,2
191880000,2,0,0,2
191900000,2,0,0,2
191920000,2,0,0,2
191940000,2,0,0,2
191960000,2,0,0,2
191980000,2,0,0,2
192000000,2,0,0,2
192020000,2,0,0,2
192040000,2,0,0,2
192060000,2,0,0,2
192080000,2,0,0,2
192100000,2,0,0,2
192120000,2,0,0,2
192140000,2,0,0,2
192160000,2,0,0,2
192180000,2,0,0,2
192200000,2,0,0,2
192220000,2,0,0,2
192240000,2,0,0,2
192260000,2,0,0,2
192280000,2,0,0,2
192300000,2,0,0,2
192320000,2,0,0,2
192340000,2,0,0,2
192360000,2,0,0,2
192380000,2,0,0,2
192400000,2,0,0,2
192420000,2,0,0,2
192440000,2,0,0,2
192460000,2,0,0,2
192480000,2,0,0,2
192500000,2,0,0,2
192520000,2,0,0,2
192540000,2,0,0,2
192560000,2,0,0,2
192580000,2,0,0,2
192600000,2,0,0,2
192620000,2,0,0,2
192640000,2,0,0,2
192660000,2,0,0,2
192680000,2,0,0,2
192700000,2,0,0,2
192720000,2,0,0,2
192740000,2,0,0,2
192760000,2,0,0,2
192780000,2,0,0,2
192800000,2,0,0,2
192820000,2,0,0,2
192840000,2,0,0,2
192860000,2,0,0,2
192880000,2,0,0,2
192900000,2,0,0,2
192920000,2,0,0,2
192940000,2,0,0,2
192960000,2,0,0,2
192980000,2,0,0,2
193000000,2,0,0,2
193020000,2,0,0,2
193040000,2,0,0,2
193060000,2,0,0,2
193080000,2,0,0,2
193100000,2,0,0,2
193120000,2,0,0,2
193140000,2,0,0,2
193160000,2,0,0,2
193180000,2,0,0,2
193200000,2,0,0,2
193220000,2,0,0,2
193240000,2,0,0,2
193260000,2,0,0,2
193280000,2,0,0,2
193300000,2,0,0,2
193320000,2,0,0,2
193340000,2,0,0,2
193360000,2,0,0,2
193380000,2,0,0,2
193400000,2,0,0,2
193420000,2,0,0,2
193440000,2,0,0,2
193460000,2,0,0,2
193480000,2,0,0,2
193500000,2,0,0,2
193520000,2,0,0,2
193540000,2,0,0,2
193560000,2,0,0,2
193580000,2,0,0,2
193600000,2,0,0,2
193620000,2,0,0,2
193640000,2,0,0,2
193660000,2,0,0,2
193680000,2,0,0,2
193700000,2,0,0,2
193720000,2,0,0,2
193740000,2,0,0,2
193760000,2,0,0,2
193780000,2,0,0,2
193800000,2,0,0,2
193820000,2,0,0,2
193840000,2,0,0,2
193860000,2,0,0,2
193880000,2,0,0,2
193900000,2,0,0,2
193920000,2,0,0,2
193940000,2,0,0,2
193960000,2,0,0,2
193980000,2,0,0,2
194000000,2,0,0,2
194020000,2,0,0,2
194040000,2,0,0,2
194060000,2,0,0,2
194080000,2,0,0,2
194100000,2,0,0,2
194120000,2,0,0,2
194140000,2,0,0,2
194160000,2,0,0,2
194180000,2,0,0,2
194200000,2,0,0,2
194220000,2,0,0,2
194240000,2,0,0,2
194260000,2,0,0,2
194280000,2,0,0,2
194300000,2,0,0,2
194320000,2,0,0,2
194340000,2,0,0,2
194360000,2,0,0,2
194380000,2,0,0,2
194400000,2,0,0,2
194420000,2,0,0,2
194440000,2,0,0,2
194460000,2,0,0,2
194480000,2,0,0,2
194500000,2,0,0,2
194520000,2,0,0,2
194540000,2,0,0,2
194560000,2,0,0,2
194580000,2,0,0,2
194600000,2,0,0,2
194620000,2,0,0,2
194640000,2,0,0,2
194660000,2,0,0,2
194680000,2,0,0,2
194700000,2,0,0,2
194720000,2,0,0,2
194740000,2,0,0,2
194760000,2,0,0,2
194780000,2,0,0,2
194800000,2,0,0,2
194820000,2,0,0,2
194840000,2,0,0,2
194860000,2,0,0,2
194880000,2,0,0,2
194900000,2,0,0,2
194920000,2,0,0,2
194940000,2,0,0,2
194960000,2,0,0,2
194980000,2,0,0,2
195000000,2,0,0,2
195020000,2,0,0,2
195040000,2,0,0,2
195060000,2,0,0,2
195080000,2,0,0,2
195100000,2,0,0,2
195120000,2,0,0,2
195140000,2,0,0,2
195160000,2,0,0,2
195180000,2,0,0,2
195200000,2,0,0,2
195220000,2,0,0,2
195240000,2,0,0,2
195260000,2,0,0,2
195280000,2,0,0,2
195300000,2,0,0,2
195320000,2,0,0,2
195340000,2,0,0,2
195360000,2,0,0,2
195380000,2,0,0,2
195400000,2,0,0,2
195420000,2,0,0,2
195440000,2,0,0,2
195460000,2,0,0,2
195480000,2,0,0,2
195500000,2,0,0,2
195520000,2,0,0,2
195540000,2,0,0,2
195560000,2,0,0,2
195580000,2,0,0,2
195600000,2,0,0,2
195620000,2,0,0,2
195640000,2,0,0,2
195660000,2,0,0,2
195680000,2,0,0,2
195700000,2,0,0,2
195720000,2,0,0,2
195740000,2,0,0,2
195760000,2,0,0,2
195780000,2,0,0,2
195800000,2,0,0,2
195820000,2,0,0,2
195840000,2,0,0,2
195860000,2,0,0,2
195880000,2,0,0,2
195900000,2,0,0,2
195920000,2,0,0,2
195940000,2,0,0,2
195960000,2,0,0,2
195980000,2,0,0,2
196000000,2,0,0,2
196020000,2,0,0,2
196040000,2,0,0,2
196060000,2,0,0,2
196080000,2,0,0,2
196100000,2,0,0,2
196120000,2,0,0,2
196140000,2,0,0,2
196160000,2,0,0,2
196180000,2,0,0,2
196200000,2,0,0,2
196220000,2,0,0,2
196240000,2,0,0,2
196260000,2,0,0,2
196280000,2,0,0,2
196300000,2,0,0,2
196320000,2,0,0,2
196340000,2,0,0,2
196360000,2,0,0,2
196380000,2,0,0,2
196400000,2,0,0,2
196420000,2,0,0,2
196440000,2,0,0,2
196460000,2,0,0,2
196480000,2,0,0,2
196500000,2,0,0,2
196520000,2,0,0,2
196540000,2,0,0,2
196560000,2,0,0,2
196580000,2,0,0,2
196600000,2,0,0,2
196620000,2,0,0,2
196640000,2,0,0,2
196660000,2,0,0,2
196680000,2,0,0,2
196700000,2,0,0,2
196720000,2,0,0,2
196740000,2,0,0,2
196760000,2,0,0,2
196780000,2,0,0,2
196800000,2,0,0,2
196820000,2,0,0,2
196840000,2,0,0,2
196860000,2,0,0,2
196880000,2,0,0,2
196900000,2,0,0,2
196920000,2,0,0,2
196940000,2,0,0,2
196960000,2,0,0,2
196980000,2,0,0,2
197000000,2,0,0,2
197020000,2,0,0,2
197040000,2,0,0,2
197060000,2,0,0,2
197080000,2,0,0,2
197100000,2,0,0,2
197120000,2,0,0,2
197140000,2,0,0,2
197160000,2,0,0,2
197180000,2,0,0,2
197200000,2,0,0,2
197220000,2,0,0,2
197240000,2,0,0,2
197260000,2,0,0,2
197280000,2,0,0,2
197300000,2,0,0,2
197320000,2,0,0,2
197340000,2,0,0,2
197360000,2,0,0,2
197380000,2,0,0,2
197400000,2,0,0,2
197420000,2,0,0,2
197440000,2,0,0,2
197460000,2,0,0,2
197480000,2,0,0,2
197500000,2,0,0,2
197520000,2,0,0,2
197540000,2,0,0,2
197560000,2,0,0,2
197580000,2,0,0,2
197600000,2,0,0,2
197620000,2,0,0,2
197640000,2,0,0,2
197660000,2,0,0,2
197680000,2,0,0,2
197700000,2,0,0,2
197720000,2,0,0,2
197740000,2,0,0,2
197760000,2,0,0,2
197780000,2,0,0,2
197800000,2,0,0,2
197820000,2,0,0,2
197840000,2,0,0,2
197860000,2,0,0,2
197880000,2,0,0,2
197900000,2,0,0,2
197920000,2,0,0,2
197940000,2,0,0,2
197960000,2,0,0,2
197980000,2,0,0,2
198000000,2,0,0,2
198020000,2,0,0,2
198040000,2,0,0,2
198060000,2,0,0,2
198080000,2,0,0,2
198100000,2,0,0,2
198120000,2,0,0,2
198140000,2,0,0,2
198160000,2,0,0,2
198180000,2,0,0,2
198200000,2,0,0,2
198220000,2,0,0,2
198240000,2,0,0,2
198260000,2,0,0,2
198280000,2,0,0,2
198300000,2,0,0,2
198320000,2,0,0,2
198340000,2,0,0,2
198360000,2,0,0,2
198380000,2,0,0,2
198400000,2,0,0,2
198420000,2,0,0,2
198440000,2,0,0,2
198460000,2,0,0,2
198480000,2,0,0,2
198500000,2,0,0,2
198520000,2,0,0,2
198540000,2,0,0,2
198560000,2,0,0,2
198580000,2,0,0,2
198600000,2,0,0,2
198620000,2,0,0,2
198640000,2,0,0,2
198660000,2,0,0,2
198680000,2,0,0,2
198700000,2,0,0,2
198720000,2,0,0,2
198740000,2,0,0,2
198760000,2,0,0,2
198780000,2,0,0,2
198800000,2,0,0,2
198820000,2,0,0,2
198840000,2,0,0,2
198860000,2,0,0,2
198880000,2,0,0,2
198900000,2,0,0,2
198920000,2,0,0,2
198940000,2,0,0,2
198960000,2,0,0,2
198980000,2,0,0,2
199000000,2,0,0,2
199020000,2,0,0,2
199040000,2,0,0,2
199060000,2,0,0,2
199080000,2,0,0,2
199100000,2,0,0,2
199120000,2,0,0,2
199140000,2,0,0,2
199160000,2,0,0,2
199180000,2,0,0,2
199200000,2,0,0,2
199220000,2,0,0,2
199240000,2,0,0,2
199260000,2,0,0,2
199280000,2,0,0,2
199300000,2,0,0,2
199320000,2,0,0,2
199340000,2,0,0,2
199360000,2,0,0,2
199380000,2,0,0,2
199400000,2,0,0,2
199420000,2,0,0,2
199440000,2,0,0,2
199460000,2,0,0,2
199480000,2,0,0,2
199500000,2,0,0,2
199520000,2,0,0,2
199540000,2,0,0,2
199560000,2,0,0,2
199580000,2,0,0,2
199600000,2,0,0,2
199620000,2,0,0,2
199640000,2,0,0,2
199660000,2,0,0,2
199680000,2,0,0,2
199700000,2,0,0,2
199720000,2,0,0,2
199740000,2,0,0,2
199760000,2,0,0,2
199780000,2,0,0,2
199800000,2,0,0,2
199820000,2,0,0,2
199840000,2,0,0,2
199860000,2,0,0,2
199880000,2,0,0,2
199900000,2,0,0,2
199920000,2,0,0,2
199940000,2,0,0,2
199960000,2,0,0,2
199980000,2,0,0,2
200000000,2,0,0,2
200020000,2,0,0,2
200040000,2,0,0,2
200060000,2,0,0,2
200080000,2,0,0,2
200100000,2,0,0,2
200120000,2,0,0,2
200140000,2,0,0,2
